Geo Code,Geo,Crime Code,Crime,Value,Year,Indicator Code,Formule,Measure Of Unit
112,Cávado,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",1.4,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
1120301,Amares,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",2.5,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
1120302,Barcelos,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",1,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
1120303,Braga,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",1.4,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
1120306,Esposende,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",2.6,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
1120310,Terras de Bouro,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",5,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
1120313,Vila Verde,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",0.8,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
119,Ave,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",1.6,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
1190304,Cabeceiras de Basto,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",2.9,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
1190307,Fafe,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",2,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
1190308,Guimarães,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",1.3,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
1190309,Póvoa de Lanhoso,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",1.7,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
1190311,Vieira do Minho,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
1190312,Vila Nova de Famalicão,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",1.5,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
1190314,Vizela,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",3.5,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
1191705,Mondim de Basto,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
11A,Área Metropolitana do Porto,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",1.7,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
11A0104,Arouca,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",1.7,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
11A0107,Espinho,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",2.3,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
11A0109,Santa Maria da Feira,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",2.1,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
11A0113,Oliveira de Azeméis,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",1.2,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
11A0116,São João da Madeira,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",2.7,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
11A0119,Vale de Cambra,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",2.4,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
11A1304,Gondomar,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",0.8,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
11A1306,Maia,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",1.6,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
11A1308,Matosinhos,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",2.1,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
11A1310,Paredes,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",0.7,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
11A1312,Porto,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",4.7,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
11A1313,Póvoa de Varzim,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",0.3,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
11A1314,Santo Tirso,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",1.4,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
11A1315,Valongo,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",0.8,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
11A1316,Vila do Conde,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",1.2,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
16D0105,Aveiro,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",2.6,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
16D0108,Estarreja,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",3.2,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
16D0110,Ílhavo,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",6.5,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
16D0112,Murtosa,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",3.2,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
16D0114,Oliveira do Bairro,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",2.1,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
16D0115,Ovar,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",1.4,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
16D0117,Sever do Vouga,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",1.1,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
16D0118,Vagos,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",0.8,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
16E,Região de Coimbra,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",1.9,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
16E0111,Mealhada,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",1.8,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
16E0601,Arganil,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",1.1,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
16E0602,Cantanhede,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",3.1,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
16E0603,Coimbra,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",2.5,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
16E0604,Condeixa-a-Nova,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",1,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
16E0605,Figueira da Foz,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",1.3,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
16E0606,Góis,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",2.3,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
16E0607,Lousã,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",1.5,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
16E0608,Mira,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",4,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
16E0609,Miranda do Corvo,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",1.6,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
16E0610,Montemor-o-Velho,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",0.7,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
16E0611,Oliveira do Hospital,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",1.2,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
16E0612,Pampilhosa da Serra,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",1.5,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
16E0613,Penacova,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",1.1,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
16E0614,Penela,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",1.1,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
16E0615,Soure,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",0.7,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
16J0908,Manteigas,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
16J0909,Mêda,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",4.2,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
16J0910,Pinhel,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",2.8,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
16J0911,Sabugal,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",1.2,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
16J0912,Seia,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",1.5,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
16J0913,Trancoso,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",3.3,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
17,Área Metropolitana de Lisboa,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",1.9,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
1861211,Monforte,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
1861212,Nisa,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",0.8,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
1861213,Ponte de Sor,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",3,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
1840210,Moura,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",1.8,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
1840212,Ourique,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",5.4,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
1840213,Serpa,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",1.3,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
1840214,Vidigueira,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",2.3,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
185,Lezíria do Tejo,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",1.5,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
1851103,Azambuja,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",0.7,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
1851403,Almeirim,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",1.1,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
1851404,Alpiarça,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",0.7,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
1851405,Benavente,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",1.9,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
1851406,Cartaxo,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",2,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
1851407,Chamusca,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",1.3,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
1851409,Coruche,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",3.6,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
1851412,Golegã,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",1.6,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
1851414,Rio Maior,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",1,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
1851415,Salvaterra de Magos,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",2,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
1851416,Santarém,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",1.2,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
186,Alto Alentejo,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",1.8,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
1861201,Alter do Chão,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",2.8,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
1861202,Arronches,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",1.4,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
1861203,Avis,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",2.8,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
1861204,Campo Maior,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",2.3,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
1861205,Castelo de Vide,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
1861206,Crato,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",2.1,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
1861207,Elvas,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",1.8,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
1861208,Fronteira,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
1861209,Gavião,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",1.7,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
1861210,Marvão,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
16E0616,Tábua,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",2.2,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
16E0617,Vila Nova de Poiares,4,"Driving a motor vehicle with a blood alcohol equal or above 1,2 g/l",0.9,2016,0008074,(Number of crimes/ Resident population)*1000,Permillage
